id_place,url_place,title,category,address,phoneNumber,completePhoneNumber,domain,url,stars,reviews,district,lat,long
ChIJj7GHqqfJBZERoxkA5uWlNF8,https://www.google.com/maps/place/?q=place_id:ChIJj7GHqqfJBZERoxkA5uWlNF8,Mezzanine Cafetería Restobar,Restaurante,"Jirón San Martin 484, Magdalena del Mar 15086",(01) 2627549,+51 1 2627549,mezzanine.pe,https://mezzanine.pe/,4.6,632.0,Magdalena,-12.090046,-77.0708082
ChIJg6QGZZbJBZERxRkXpct03P0,https://www.google.com/maps/place/?q=place_id:ChIJg6QGZZbJBZERxRkXpct03P0,Locuramarina,Restaurante,"C. San Jose 182 B, Magdalena del Mar 15086",946 308 938,+51 946 308 938,,,4.6,100.0,Magdalena,-12.092431099999999,-77.07127539999999
ChIJpzRdfKbJBZERC9bNK8YrR-s,https://www.google.com/maps/place/?q=place_id:ChIJpzRdfKbJBZERC9bNK8YrR-s,Las Vegas,Restaurante peruano,"Jr. Bolognesi 295, Magdalena del Mar 15086",(01) 2589583,+51 1 2589583,,,4.2,67.0,Magdalena,-12.092595900000001,-77.0705974
ChIJwQha3AbJBZERTma_aKtColk,https://www.google.com/maps/place/?q=place_id:ChIJwQha3AbJBZERTma_aKtColk,Cevicheria Los Delfines Magdalena,Restaurante,"Jr. Tacna 869, Magdalena del Mar 15076",,,,,4.2,130.0,Magdalena,-12.090375000000002,-77.0713119
ChIJvxK8w6XJBZERBlw-qqBziBM,https://www.google.com/maps/place/?q=place_id:ChIJvxK8w6XJBZERBlw-qqBziBM,La Buena Familia,Restaurante,"Jirón Arica 138, Magdalena del Mar 15076",(01) 7976966,+51 1 7976966,,,4.6,30.0,Magdalena,-12.092798,-77.0692845
ChIJ36txCqbJBZERdNI3qg8EKSw,https://www.google.com/maps/place/?q=place_id:ChIJ36txCqbJBZERdNI3qg8EKSw,La casita del chef,Restaurante,"Jr. Bolognesi 156, Magdalena del Mar 15086",(01) 6745814,+51 1 6745814,,,4.6,67.0,Magdalena,-12.0930291,-77.06909209999999
ChIJ3WUYSqnJBZER6a77pKaPVVo,https://www.google.com/maps/place/?q=place_id:ChIJ3WUYSqnJBZER6a77pKaPVVo,La Panka,Restaurante,"Av. Javier Prado Oeste 643, Magdalena del Mar 15076",(01) 6312700,+51 1 6312700,,,4.1,1609.0,Magdalena,-12.0923731,-77.062401
ChIJHQg0_RPJBZER082jlus5S6c,https://www.google.com/maps/place/?q=place_id:ChIJHQg0_RPJBZER082jlus5S6c,La Picada Cebicheria,Restaurante,"Flora Tristán 574, San Isidro 15076",(01) 6860685,+51 1 6860685,,,4.3,541.0,Magdalena,-12.096117699999999,-77.05832199999999
ChIJ2cmKAKfJBZERYmcZK9Hp4Pw,https://www.google.com/maps/place/?q=place_id:ChIJ2cmKAKfJBZERYmcZK9Hp4Pw,El Encanto Norteño,Restaurante,"Jr. Tacna 902, Magdalena del Mar 15086",(01) 2634450,+51 1 2634450,,,4.2,89.0,Magdalena,-12.089985200000001,-77.07091419999999
ChIJx7wR3abJBZERxkex9YC-6EA,https://www.google.com/maps/place/?q=place_id:ChIJx7wR3abJBZERxkex9YC-6EA,Humay cocina oriental,Restaurante de cocina mandarina,"Jr.Leoncio Prado 788, Magdalena del Mar 15086",(01) 2638074,+51 1 2638074,chifahumay.perueat.com,https://chifahumay.perueat.com/,4.3,1269.0,Magdalena,-12.0908489,-77.0723691
ChIJhxNwoabJBZERwNupTWuqvAA,https://www.google.com/maps/place/?q=place_id:ChIJhxNwoabJBZERwNupTWuqvAA,420 Restaurante,Restaurante,"Grau 438, Magdalena del Mar 15086",923 281 747,+51 923 281 747,,,4.4,141.0,Magdalena,-12.0926792,-77.07258639999999
ChIJXemC4EfJBZER97YngEK16AI,https://www.google.com/maps/place/?q=place_id:ChIJXemC4EfJBZER97YngEK16AI,Shimaya Ramen,Restaurante japonés,"Jr. Tacna 860, Magdalena del Mar 15086",943 249 554,+51 943 249 554,www.facebook.com,https://www.facebook.com/Shimaya.Ramen/,4.3,183.0,Magdalena,-12.0906123,-77.0711511
ChIJudeQ8ePJBZERj3mGvDV5hYs,https://www.google.com/maps/place/?q=place_id:ChIJudeQ8ePJBZERj3mGvDV5hYs,OLÉ! BURGER,Restaurante,"Jr. Junin 610, Magdalena del Mar 15076",953 483 449,+51 953 483 449,,,4.7,60.0,Magdalena,-12.087496999999999,-77.0715895
ChIJj35er1LIBZERnXCxUVRE45A,https://www.google.com/maps/place/?q=place_id:ChIJj35er1LIBZERnXCxUVRE45A,Paprika Restaurante Lima,Restaurante,"Av. Gral. Salaverry 3060, Lima 15076",(01) 2002300,+51 1 2002300,www.facebook.com,https://www.facebook.com/PaprikaRestauranteCDS/,4.5,140.0,Magdalena,-12.097449899999999,-77.0557481
ChIJEyy0G6fJBZERhfz19VWhX7Q,https://www.google.com/maps/place/?q=place_id:ChIJEyy0G6fJBZERhfz19VWhX7Q,Pollería San Martín,Restaurante,"Jirón San Martin 580, Magdalena del Mar 15086",(01) 2639014,+51 1 2639014,,,4.3,2736.0,Magdalena,-12.0896875,-77.07176419999999
ChIJlzEWDq3JBZERX69qGugaFHM,https://www.google.com/maps/place/?q=place_id:ChIJlzEWDq3JBZERX69qGugaFHM,Chifa Shangrila - Magdalena,Restaurante chino,"Jr, De La Roca De Vergallo 140, Magdalena del Mar 15076",904 098 754,+51 904 098 754,chifashangrila.wordpress.com,https://chifashangrila.wordpress.com/,4.4,1142.0,Magdalena,-12.096181,-77.058663
ChIJ30Qq1ybJBZERgTtZjDdwB74,https://www.google.com/maps/place/?q=place_id:ChIJ30Qq1ybJBZERgTtZjDdwB74,Cevichería Roberto,Marisquería,"Mercado de Magdalena, Castilla 870, Magdalena del Mar 15086",913 689 291,+51 913 689 291,,,3.0,49.0,Magdalena,-12.090649299999999,-77.0734604
ChIJVbqynmvJBZERywGdLwHQduc,https://www.google.com/maps/place/?q=place_id:ChIJVbqynmvJBZERywGdLwHQduc,Saria Sky Bar,Bar,"Av. Gral. Salaverry 3060, Magdalena del Mar 15076",950 113 062,+51 950 113 062,www.costadelsolperu.com,https://www.costadelsolperu.com/sariaskybar,3.8,64.0,Magdalena,-12.0974291,-77.055786
ChIJPdZVfibJBZER7wTCjjWvTvI,https://www.google.com/maps/place/?q=place_id:ChIJPdZVfibJBZER7wTCjjWvTvI,LOCHE Cocina Chiclayana,Restaurante,"Jirón San Martin 591, Magdalena del Mar 15086",,,,,3.7,40.0,Magdalena,-12.089865699999999,-77.0719149
ChIJA9N7-QfJBZERgNnVGYS9s28,https://www.google.com/maps/place/?q=place_id:ChIJA9N7-QfJBZERgNnVGYS9s28,Picantería La Paisana 2,Restaurante,"Jirón Libertad 1412, Magdalena del Mar 15086",992 840 637,+51 992 840 637,www.facebook.com,https://www.facebook.com/picanterialapaisana/,4.3,1811.0,Magdalena,-12.0861781,-77.0671668
ChIJ1RG0W6TJBZERII1acuPcHno,https://www.google.com/maps/place/?q=place_id:ChIJ1RG0W6TJBZERII1acuPcHno,Lorenzo,Restaurante,"Jr. Salaverry, 199 Magdalena del mar, Av Antonio José de Sucre, Lima 15086",(01) 2638374,+51 1 2638374,,,4.0,776.0,Magdalena,-12.095533099999999,-77.0717554
ChIJ4fIRwx7JBZERjDQu6DBMgEc,https://www.google.com/maps/place/?q=place_id:ChIJ4fIRwx7JBZERjDQu6DBMgEc,El Asadito,Restaurante venezolano,"Jirón Echenique 663, Magdalena del Mar 15086",947 667 618,+51 947 667 618,,,4.4,838.0,Magdalena,-12.090226699999999,-77.07471290000001
ChIJheN1iRPJBZERjuRkHTHKgBk,https://www.google.com/maps/place/?q=place_id:ChIJheN1iRPJBZERjuRkHTHKgBk,Brasumadre,Restaurante,"Jirón Ayacucho 558, Magdalena del Mar 15086",940 437 455,+51 940 437 455,,,4.9,8.0,Magdalena,-12.0870953,-77.069542
ChIJ_xaA3wnJBZERTX6XgzJw6Y4,https://www.google.com/maps/place/?q=place_id:ChIJ_xaA3wnJBZERTX6XgzJw6Y4,El Paladar de Tumbes,Restaurante,"Comandante Espinar 537, Magdalena del Mar 15086",912 883 277,+51 912 883 277,www.facebook.com,https://www.facebook.com/El-Paladar-de-Tumbes-151343515044683/manage_jobs/?tab=job_posts&source=manage_jobs_tab,4.1,355.0,Magdalena,-12.0952246,-77.0758273
ChIJ68BhDgrJBZERA3n6BHGF2Iw,https://www.google.com/maps/place/?q=place_id:ChIJ68BhDgrJBZERA3n6BHGF2Iw,Tradiciones,Restaurante,"Jirón Yungay 632, Magdalena del Mar 15086",984 741 696,+51 984 741 696,,,4.4,541.0,Magdalena,-12.0900588,-77.0755855
ChIJFcbhDq3JBZERwTqjVTLlr50,https://www.google.com/maps/place/?q=place_id:ChIJFcbhDq3JBZERwTqjVTLlr50,El veridico de fidel Magdalena,Marisquería,"De La Roca De Vergallo 133, San Isidro 15076",913 155 240,+51 913 155 240,wa.link,https://wa.link/0eb627,4.0,1033.0,Magdalena,-12.0961688,-77.05888879999999
ChIJ2QnjiKbJBZER-PWmLUkFLi0,https://www.google.com/maps/place/?q=place_id:ChIJ2QnjiKbJBZER-PWmLUkFLi0,Entre Panes,Restaurante de comida rápida,"Jr. Bolognesi 304, Magdalena del Mar 15086",980 929 144,+51 980 929 144,,,4.0,229.0,Magdalena,-12.0921147,-77.0710659
ChIJv7h536bJBZERK1QnbpIHQ7c,https://www.google.com/maps/place/?q=place_id:ChIJv7h536bJBZERK1QnbpIHQ7c,El Pulpito,Marisquería,"Jr.Leoncio Prado 811, Magdalena del Mar 15086",(01) 2633179,+51 1 2633179,elpulpitocevicheria.wixsite.com,https://elpulpitocevicheria.wixsite.com/pescadosymariscos,4.2,671.0,Magdalena,-12.090323099999999,-77.0724773
ChIJy7-GAafJBZERz9p1W_5O0O8,https://www.google.com/maps/place/?q=place_id:ChIJy7-GAafJBZERz9p1W_5O0O8,Mar de Mares,Restaurante peruano,"Jirón San Martin 503, Magdalena del Mar 15086",977 837 011,+51 977 837 011,www.facebook.com,https://www.facebook.com/MarDeMaresPeru,4.4,311.0,Magdalena,-12.0901347,-77.0712128
ChIJ_Xm6bKfJBZERPkFW6cUEELg,https://www.google.com/maps/place/?q=place_id:ChIJ_Xm6bKfJBZERPkFW6cUEELg,Liliana Chicken Pollos a la brasa,Restaurante,"Jr.Leoncio Prado 993, Magdalena del Mar 15086",(01) 4608670,+51 1 4608670,,,4.3,248.0,Magdalena,-12.088762599999999,-77.0719518
ChIJo5mLyKbJBZERLEzHC454fas,https://www.google.com/maps/place/?q=place_id:ChIJo5mLyKbJBZERLEzHC454fas,Mercado de Magdalena,Mercado,"Jr. Bolognesi 504, Magdalena del Mar 15086",,,m.facebook.com,https://m.facebook.com/pages/Mercado-De-Magdalena/312097382303345,4.2,22080.0,Magdalena,-12.0910663,-77.0731563
ChIJGQvI_gfJBZERcxkOu2caIjw,https://www.google.com/maps/place/?q=place_id:ChIJGQvI_gfJBZERcxkOu2caIjw,La Paisana,Restaurante,"C. 28 de Julio 402, Magdalena del Mar 15086",992 840 637,+51 992 840 637,www.facebook.com,https://www.facebook.com/picanterialapaisana,4.2,316.0,Magdalena,-12.0869352,-77.06765089999999
ChIJaYFZvqzJBZERckNtPUwXv1A,https://www.google.com/maps/place/?q=place_id:ChIJaYFZvqzJBZERckNtPUwXv1A,Sofá Café Magdalena,Restaurante,"Strip Mall Paseo Fibra, De La Roca De Vergallo 308, Magdalena del Mar 15076",976 963 836,+51 976 963 836,www.sofacafeperu.com,http://www.sofacafeperu.com/locales.html,4.5,1102.0,Magdalena,-12.0934773,-77.0575491
ChIJwdNPVKTJBZERbUi23LmpmwU,https://www.google.com/maps/place/?q=place_id:ChIJwdNPVKTJBZERbUi23LmpmwU,Restaurant - Mar Criollo,Restaurante,"Jirón Salaverry 110 Magdalena del Mar Municipalidad Metropolitana de Lima LIMA, 17",950 661 842,+51 950 661 842,,,4.1,197.0,Magdalena,-12.0955906,-77.07106019999999
ChIJg5xgOanJBZERXPKm8nJGzFo,https://www.google.com/maps/place/?q=place_id:ChIJg5xgOanJBZERXPKm8nJGzFo,Villa Chicken,Restaurante,"Av. Javier Prado Oeste 410, Magdalena del Mar 15076",(01) 5008800,+51 1 5008800,www.villachicken.com.pe,http://www.villachicken.com.pe/,4.3,3028.0,Magdalena,-12.0917576,-77.0640279
ChIJw6t-IqPJBZERqpfWSvR33uc,https://www.google.com/maps/place/?q=place_id:ChIJw6t-IqPJBZERqpfWSvR33uc,Barra Cevichera “MISAEL - YULY”,Restaurante,"Jirón José Gálvez 589, Magdalena del Mar 15086",,,,,4.6,15.0,Magdalena,-12.0906795,-77.07332869999999
ChIJbatiOHHJBZERi4lZxydvaR4,https://www.google.com/maps/place/?q=place_id:ChIJbatiOHHJBZERi4lZxydvaR4,Restaurante JENNY,Restaurante,"Castilla 732, Magdalena del Mar 15086",952 140 957,+51 952 140 957,,,4.2,18.0,Magdalena,-12.090096899999999,-77.0732656
ChIJ1yzH4wnJBZERjwqn6wUeAQc,https://www.google.com/maps/place/?q=place_id:ChIJ1yzH4wnJBZERjwqn6wUeAQc,Pedrito,Restaurante,"Jr. Junin 731, Magdalena del Mar 15086",(01) 2703725,+51 1 2703725,www.pedritomagdalena.webnode.pe,http://www.pedritomagdalena.webnode.pe/,4.2,2032.0,Magdalena,-12.0873233,-77.0727
ChIJV_ucurC5BZER-Synwf1x3vI,https://www.google.com/maps/place/?q=place_id:ChIJV_ucurC5BZER-Synwf1x3vI,Restaurante,Restaurante chino,Magdalena del Mar 15859,963 907 554,+51 963 907 554,,,5.0,1.0,Magdalena,-12.094264,-77.0715489
ChIJv-lq8anJBZER8Jhpzs55E3c,https://www.google.com/maps/place/?q=place_id:ChIJv-lq8anJBZER8Jhpzs55E3c,Restaurante Da Mario,Restaurante italiano,"Parque Francisco Graña 165, Magdalena del Mar 15076",(01) 2613297,+51 1 2613297,www.facebook.com,https://www.facebook.com/damariotratoria/,4.6,408.0,Magdalena,-12.0877895,-77.0625381
ChIJR4P1-AnJBZERLxvQ3dm0QaY,https://www.google.com/maps/place/?q=place_id:ChIJR4P1-AnJBZERLxvQ3dm0QaY,Cevicheria Cala & Mar,Restaurante,"Jr. Junin 803, Magdalena del Mar 15086",(01) 6979102,+51 1 6979102,,,4.2,556.0,Magdalena,-12.0870623,-77.0736055
ChIJhcjfFM_JBZER9ravyQWmvn4,https://www.google.com/maps/place/?q=place_id:ChIJhcjfFM_JBZER9ravyQWmvn4,Alwa Restaurante,Restaurante,"Jirón Teniente Diego Ferre 220, Magdalena del Mar 15086",954 179 174,+51 954 179 174,,,3.9,9.0,Magdalena,-12.096685599999999,-77.0726981
ChIJW1oCfKbJBZER97nKuBVQGlA,https://www.google.com/maps/place/?q=place_id:ChIJW1oCfKbJBZER97nKuBVQGlA,La Rejita Chiclayana,Restaurante,"Jr. Bolognesi 283, Magdalena del Mar 15086",946 240 884,+51 946 240 884,,,4.0,691.0,Magdalena,-12.0926346,-77.0704815
ChIJnf7hwqbJBZERh6Nl-iccJHM,https://www.google.com/maps/place/?q=place_id:ChIJnf7hwqbJBZERh6Nl-iccJHM,Chifa Continental,Restaurante chino,"Jr.Leoncio Prado 758, Magdalena del Mar 15086",(01) 6228098,+51 1 6228098,,,4.3,602.0,Magdalena,-12.0911002,-77.0724639
ChIJxxmfb6fJBZERLu_ThLrjuIg,https://www.google.com/maps/place/?q=place_id:ChIJxxmfb6fJBZERLu_ThLrjuIg,Carnivoro,Restaurante de comida rápida,"Jr.Leoncio Prado 1049, Magdalena del Mar 15086",917 558 167,+51 917 558 167,carnivoro.pe,https://carnivoro.pe/,4.5,505.0,Magdalena,-12.0881859,-77.07170959999999
ChIJL6JxyaDJBZERaSA_mOkufkI,https://www.google.com/maps/place/?q=place_id:ChIJL6JxyaDJBZERaSA_mOkufkI,El Lobo Marino,Restaurante,"Jirón Echenique 790, Magdalena del Mar 15086",957 308 927,+51 957 308 927,,,4.4,220.0,Magdalena,-12.0891766,-77.0741409
ChIJl5VvAKfJBZERVeP_376I3yI,https://www.google.com/maps/place/?q=place_id:ChIJl5VvAKfJBZERVeP_376I3yI,Mar Adentro,Restaurante peruano,"Jirón San Martin 494, Magdalena del Mar 15086",914 002 142,+51 914 002 142,maradentrofusion.ola.click,http://maradentrofusion.ola.click/products,4.0,445.0,Magdalena,-12.0899423,-77.0708557
ChIJ8X69WqnJBZERa96DJbVo9Mc,https://www.google.com/maps/place/?q=place_id:ChIJ8X69WqnJBZERa96DJbVo9Mc,Pardos Chicken Magdalena,Restaurante peruano,"Av. Javier Prado Oeste 595, Magdalena del Mar 15076",(01) 2198000,+51 1 2198000,,,4.2,2810.0,Magdalena,-12.092011000000001,-77.062907
ChIJq_VjRaHJBZERdBCOebv3CTI,https://www.google.com/maps/place/?q=place_id:ChIJq_VjRaHJBZERdBCOebv3CTI,Norkys,Restaurante,"Grau 601, Magdalena del Mar 15086",(01) 2633253,+51 1 2633253,www.norkys.pe,http://www.norkys.pe/,4.0,1447.0,Magdalena,-12.0923902,-77.0743967
ChIJ-2r59NTJBZER2uzBc8NWmjw,https://www.google.com/maps/place/?q=place_id:ChIJ-2r59NTJBZER2uzBc8NWmjw,Travesura Marina - Barra Cevichera,Restaurante,"Mercado de Magdalena, Magdalena del Mar 15086",988 409 195,+51 988 409 195,m.facebook.com,https://m.facebook.com/travesuramarinamagdalena/,3.8,40.0,Magdalena,-12.0912553,-77.0729482
ChIJs9dwr2zJBZERSEKP1TY2cKw,https://www.google.com/maps/place/?q=place_id:ChIJs9dwr2zJBZERSEKP1TY2cKw,Shagy burger,Hamburguesería,"Jirón Arequipa 104, Magdalena del Mar 15086",,,,,3.9,104.0,Magdalena,-12.0900426,-77.07012139999999
ChIJ5U6kF6fJBZER6KPKPBVuqKU,https://www.google.com/maps/place/?q=place_id:ChIJ5U6kF6fJBZER6KPKPBVuqKU,Fast Food André,Restaurante de comida rápida,"Jr.Leoncio Prado 923, Magdalena del Mar 15086",(01) 6531180,+51 1 6531180,,,4.0,655.0,Magdalena,-12.0894339,-77.072126
ChIJ0yys9KbJBZERwddbsl97bI4,https://www.google.com/maps/place/?q=place_id:ChIJ0yys9KbJBZERwddbsl97bI4,CEBICHERIA EL PAISANO,Restaurante peruano,"Stand 72 Centro Comercial Bella Mar, Jr. Tacna 752, Magdalena del Mar 15086",,,,,4.4,185.0,Magdalena,-12.0915632,-77.0710988
ChIJ5_NWkKjJBZERmzyjAp6YnZA,https://www.google.com/maps/place/?q=place_id:ChIJ5_NWkKjJBZERmzyjAp6YnZA,Las Canastas - Magdalena,Restaurante,"Av. Brasil 3416, Magdalena del Mar 15086",(01) 5183000,+51 1 5183000,www.lascanastas.com,http://www.lascanastas.com/,4.1,1544.0,Magdalena,-12.090876999999999,-77.067089
ChIJcbPy-rbJBZERau9nhJJdWew,https://www.google.com/maps/place/?q=place_id:ChIJcbPy-rbJBZERau9nhJJdWew,Stop Burger,Restaurante,"Castilla 1128, Magdalena del Mar 15086",,,,,4.6,40.0,Magdalena,-12.0861421,-77.07181
ChIJn3SxpafJBZERsD57sNfCP9E,https://www.google.com/maps/place/?q=place_id:ChIJn3SxpafJBZERsD57sNfCP9E,Pizzería Zarelle,Pizzería,"Jr. Cuzco 471, Magdalena del Mar 15086",(01) 2648687,+51 1 2648687,www.facebook.com,https://www.facebook.com/PizzeriaZarelleOficial/,4.3,2490.0,Magdalena,-12.089321,-77.0703549
ChIJ75uGOaXJBZERg2i2mJDESkk,https://www.google.com/maps/place/?q=place_id:ChIJ75uGOaXJBZERg2i2mJDESkk,Chifa Fon Wa,Restaurante chino,"Av. Javier Prado Oeste 564, Magdalena del Mar 15076",(01) 4619733,+51 1 4619733,,,4.1,1156.0,Magdalena,-12.0922307,-77.0635294
ChIJg6mHVE3IBZERnt0dm6ZLXT4,https://www.google.com/maps/place/?q=place_id:ChIJg6mHVE3IBZERnt0dm6ZLXT4,La Baguette Salaverry,Panadería,"Av. Gral. Salaverry 3134, Magdalena del Mar 15076",(01) 7155041,+51 1 7155041,,,4.3,2020.0,Magdalena,-12.098237,-77.05623299999999
ChIJSXIxy6DJBZERXPT1cHKWLUk,https://www.google.com/maps/place/?q=place_id:ChIJSXIxy6DJBZERXPT1cHKWLUk,Cevichería Real Limón,Restaurante peruano,"Jr. San Martín 765, Magdalena del Mar 15086",963 393 329,+51 963 393 329,,,4.2,266.0,Magdalena,-12.0891632,-77.0738054
ChIJp6QRTKnJBZER_NCbFXPXX0o,https://www.google.com/maps/place/?q=place_id:ChIJp6QRTKnJBZER_NCbFXPXX0o,Chifa Fu Sen,Restaurante chino,"Av. Javier Prado Oeste 702, Magdalena del Mar 15076",(01) 4619092,+51 1 4619092,www.fusen.pe,https://www.fusen.pe/,4.1,2645.0,Magdalena,-12.0931625,-77.0619122
ChIJsSQ1Y6bJBZERVMxlqIE_7-g,https://www.google.com/maps/place/?q=place_id:ChIJsSQ1Y6bJBZERVMxlqIE_7-g,Sr. Shawarma,Restaurante,"Av Antonio José de Sucre 700, Magdalena del Mar 15086",965 450 044,+51 965 450 044,,,4.6,53.0,Magdalena,-12.0922818,-77.0705479
ChIJD97-BqjJBZER4XUc73bbu3w,https://www.google.com/maps/place/?q=place_id:ChIJD97-BqjJBZER4XUc73bbu3w,Chifa Win Wai,Restaurante,"Jirón Libertad 1202, Magdalena del Mar 15086",(01) 2618131,+51 1 2618131,,,4.1,1089.0,Magdalena,-12.0878088,-77.0677843
ChIJgWgXQW3JBZERJs0fYvxYAKs,https://www.google.com/maps/place/?q=place_id:ChIJgWgXQW3JBZERJs0fYvxYAKs,Chicharrones Kio,Restaurante,"Jr. Tacna &, Jr. Bolognesi, Magdalena del Mar",,,,,3.2,26.0,Magdalena,-12.091901799999999,-77.0716289
ChIJZTl58abJBZERtZqEknayy0w,https://www.google.com/maps/place/?q=place_id:ChIJZTl58abJBZERtZqEknayy0w,Cebichería Luz,Restaurante peruano,"Jr. Tacna 792, Magdalena del Mar 15086",997 520 147,+51 997 520 147,,,4.2,320.0,Magdalena,-12.0912399,-77.071361
ChIJyXRWLaHJBZERUNYoytecGEA,https://www.google.com/maps/place/?q=place_id:ChIJyXRWLaHJBZERUNYoytecGEA,El Antojito de la Selva,Restaurante peruano,"591, Castilla 697, Magdalena del Mar 15086",984 704 483,+51 984 704 483,,,4.2,184.0,Magdalena,-12.0908313,-77.07348089999999
ChIJG2x1CafJBZERvb1Y1msT01w,https://www.google.com/maps/place/?q=place_id:ChIJG2x1CafJBZERvb1Y1msT01w,LimaCriolla,Restaurante peruano,"Jirón San Martin 503, Magdalena del Mar 15086",922 230 776,+51 922 230 776,,,5.0,2.0,Magdalena,-12.0901347,-77.0712128
ChIJ7-iRGTbIBZERXwYi0ltvE_s,https://www.google.com/maps/place/?q=place_id:ChIJ7-iRGTbIBZERXwYi0ltvE_s,Pescados Capitales Miraflores,Restaurante,"Av. Mariscal La Mar 1337, Miraflores 15074",(01) 6804600,+51 1 6804600,www.pescadoscapitales.com,http://www.pescadoscapitales.com/,4.5,3384.0,Magdalena,-12.1094413,-77.04961689999999
ChIJhWHxR6fJBZER4NOFFB64e20,https://www.google.com/maps/place/?q=place_id:ChIJhWHxR6fJBZER4NOFFB64e20,Cevicheria Puerto Azul,Restaurante,"Castilla 836, Magdalena del Mar 15086",(01) 2637818,+51 1 2637818,,,4.1,448.0,Magdalena,-12.0888268,-77.0728096
ChIJN50kWDbIBZER1ASgNoGdEPg,https://www.google.com/maps/place/?q=place_id:ChIJN50kWDbIBZER1ASgNoGdEPg,El Mercado,Restaurante peruano,"Av. Hipólito Unanue 203, Miraflores 15074",974 779 517,+51 974 779 517,elmercado.pe,https://elmercado.pe/,4.6,2847.0,Magdalena,-12.111454,-77.04860640000001
ChIJl1UWZqzJBZERVZ_rLvR6Uk8,https://www.google.com/maps/place/?q=place_id:ChIJl1UWZqzJBZERVZ_rLvR6Uk8,Papa Johns Magdalena,Pizzería,"Av. Javier Prado Oeste 880, Magdalena del Mar 15076",(01) 6060000,+51 1 6060000,papajohns.com.pe,https://papajohns.com.pe/?utm_source=yext-google-my-business&utm_medium=organic-search&utm_campaign=local-listing,4.1,295.0,Magdalena,-12.0935992,-77.05996789999999
ChIJXQOTkQ_JBZER-Z5Fgkv9gBQ,https://www.google.com/maps/place/?q=place_id:ChIJXQOTkQ_JBZER-Z5Fgkv9gBQ,Cevichería Puerto Caribe,Restaurante de pescados,"Castilla 836, Magdalena del Mar 15086",,,,,4.2,118.0,Magdalena,-12.0888073,-77.07284279999999
ChIJX7o--qbJBZERfY9RrzwSAjw,https://www.google.com/maps/place/?q=place_id:ChIJX7o--qbJBZERfY9RrzwSAjw,Chicharroneria Teos,Restaurante,"agenacarlos@gmail.com Jr, Av. Tacna 842, Magdalena del Mar",(01) 6328146,+51 1 6328146,,,4.6,407.0,Magdalena,-12.0907852,-77.0712721
ChIJ1_RUz6bJBZERctVnvXtvJ1g,https://www.google.com/maps/place/?q=place_id:ChIJ1_RUz6bJBZERctVnvXtvJ1g,Don Sabor,Restaurante,"Mercado Magdalena, Jiron Francisco Bolognesi 530, Magdalena del Mar 15086",902 609 430,+51 902 609 430,www.facebook.com,http://www.facebook.com/desayuneriadonsabor,4.8,4.0,Magdalena,-12.0913835,-77.0733183
ChIJNS8SwVLIBZERFSomVpfjnBg,https://www.google.com/maps/place/?q=place_id:ChIJNS8SwVLIBZERFSomVpfjnBg,Edo Sushi Bar Magdalena,Restaurante de sushi,"Av. Juan de Aliaga 295, Magdalena del Mar 15076",977 610 960,+51 977 610 960,www.edosushibar.com,http://www.edosushibar.com/,4.5,2424.0,Magdalena,-12.097204,-77.0598749
ChIJN1YNX6bJBZER50n6tHt3UWc,https://www.google.com/maps/place/?q=place_id:ChIJN1YNX6bJBZER50n6tHt3UWc,Restaurante Gustos y Sabores,Restaurante,"Jirón José Gálvez 333, Magdalena del Mar 15086",,,,,3.7,34.0,Magdalena,-12.0913006,-77.0708521
ChIJXwCpjf7JBZER_ttCzS0k6ZA,https://www.google.com/maps/place/?q=place_id:ChIJXwCpjf7JBZER_ttCzS0k6ZA,El Menú de Doña Paula,Restaurante,"Jr. Junin 257, Magdalena del Mar 15086",916 533 053,+51 916 533 053,,,4.3,9.0,Magdalena,-12.0890804,-77.0679028
ChIJXzVEyh7JBZER_8sGkE9NmpY,https://www.google.com/maps/place/?q=place_id:ChIJXzVEyh7JBZER_8sGkE9NmpY,El rey de las papas,Tienda de alimentación,"Mercado de Magdalena, Magdalena del Mar 15086",914 348 323,+51 914 348 323,instagram.com,https://instagram.com/elreydelapapas,3.8,257.0,Magdalena,-12.091365999999999,-77.0728422
ChIJaebd-qbJBZERzk4R2i-WTWE,https://www.google.com/maps/place/?q=place_id:ChIJaebd-qbJBZERzk4R2i-WTWE,Chifa Mey Wey,Restaurante chino,"Jr. Tacna 813, Magdalena del Mar 15086",(01) 6531280,+51 1 6531280,,,4.0,292.0,Magdalena,-12.0907932,-77.0714304
ChIJ14B4MqHJBZERQFuMYrzT0cc,https://www.google.com/maps/place/?q=place_id:ChIJ14B4MqHJBZERQFuMYrzT0cc,Dulcería La Roja y Blanca La Peruanita Siempre,Restaurante,"Jirón Mariscal Ramon Castilla 600, Magdalena del Mar 15086",(01) 2636048,+51 1 2636048,,,4.2,165.0,Magdalena,-12.091169299999999,-77.073719
ChIJn1itz6bJBZERjnFTsNE3JLk,https://www.google.com/maps/place/?q=place_id:ChIJn1itz6bJBZERjnFTsNE3JLk,Cevicheria Hermes,Marisquería,"Jr. Bolognesi 504, Magdalena del Mar 15086",,,,,3.9,38.0,Magdalena,-12.0910663,-77.0731563
